ID,PREDICTED
60073,neutral
60074,neutral
60075,positive
60076,positive
60077,neutral
60078,neutral
60079,neutral
60080,positive
60081,neutral
60082,neutral
60083,neutral
60084,neutral
60085,neutral
60086,neutral
60087,neutral
60088,positive
60089,neutral
60090,positive
60091,positive
60092,neutral
60093,neutral
60094,neutral
60095,neutral
60096,neutral
60097,neutral
60098,positive
60099,negative
60100,neutral
60101,negative
60102,positive
60103,neutral
60104,neutral
60105,positive
60106,neutral
60107,neutral
60108,neutral
60109,neutral
60110,positive
60111,positive
60112,neutral
60113,neutral
60114,positive
60115,neutral
60116,neutral
60117,neutral
60118,neutral
60119,positive
60120,positive
60121,neutral
60122,neutral
60123,neutral
60124,neutral
60125,positive
60126,neutral
60127,neutral
60128,neutral
60129,positive
60130,neutral
60131,neutral
60132,neutral
60133,neutral
60134,neutral
60135,positive
60136,positive
60137,neutral
60138,neutral
60139,positive
60140,neutral
60141,neutral
60142,neutral
60143,neutral
60144,positive
60145,neutral
60146,neutral
60147,positive
60148,neutral
60149,positive
60150,neutral
60151,neutral
60152,neutral
60153,positive
60154,neutral
60155,positive
60156,neutral
60157,neutral
60158,negative
60159,neutral
60160,neutral
60161,positive
60162,neutral
60163,neutral
60164,neutral
60165,positive
60166,neutral
60167,positive
60168,neutral
60169,neutral
60170,neutral
60171,positive
60172,neutral
60173,neutral
60174,positive
60175,positive
60176,neutral
60177,neutral
60178,positive
60179,neutral
60180,neutral
60181,neutral
60182,neutral
60183,neutral
60184,positive
60185,neutral
60186,neutral
60187,neutral
60188,positive
60189,positive
60190,neutral
60191,positive
60192,neutral
60193,neutral
60194,neutral
60195,neutral
60196,neutral
60197,positive
60198,neutral
60199,neutral
60200,positive
60201,neutral
60202,neutral
60203,positive
60204,positive
60205,neutral
60206,neutral
60207,positive
60208,neutral
60209,neutral
60210,positive
60211,neutral
60212,neutral
60213,positive
60214,positive
60215,neutral
60216,neutral
60217,positive
60218,neutral
60219,neutral
60220,neutral
60221,neutral
60222,neutral
60223,neutral
60224,positive
60225,neutral
60226,neutral
60227,positive
60228,neutral
60229,neutral
60230,neutral
60231,neutral
60232,neutral
60233,positive
60234,positive
60235,neutral
60236,neutral
60237,neutral
60238,neutral
60239,neutral
60240,neutral
60241,positive
60242,positive
60243,neutral
60244,neutral
60245,neutral
60246,neutral
60247,neutral
60248,positive
60249,neutral
60250,positive
60251,neutral
60252,neutral
60253,neutral
60254,positive
60255,neutral
60256,neutral
60257,neutral
60258,neutral
60259,neutral
60260,positive
60261,positive
60262,neutral
60263,neutral
60264,positive
60265,neutral
60266,neutral
60267,neutral
60268,neutral
60269,positive
60270,positive
60271,neutral
60272,neutral
60273,neutral
60274,positive
60275,neutral
60276,positive
60277,neutral
60278,neutral
60279,positive
60280,neutral
60281,neutral
60282,positive
60283,neutral
60284,positive
60285,neutral
60286,neutral
60287,neutral
60288,positive
60289,neutral
60290,neutral
60291,positive
60292,neutral
60293,neutral
60294,positive
60295,neutral
60296,neutral
60297,neutral
60298,neutral
60299,neutral
60300,neutral
60301,positive
60302,neutral
60303,neutral
60304,positive
60305,neutral
60306,positive
60307,neutral
60308,neutral
60309,positive
60310,neutral
60311,neutral
60312,positive
60313,positive
60314,neutral
60315,neutral
60316,neutral
60317,neutral
60318,positive
60319,neutral
60320,neutral
60321,positive
60322,positive
60323,neutral
60324,neutral
60325,neutral
60326,neutral
60327,positive
60328,neutral
60329,neutral
60330,positive
60331,neutral
60332,neutral
60333,positive
60334,neutral
60335,neutral
60336,positive
60337,positive
60338,neutral
60339,neutral
60340,neutral
60341,neutral
60342,positive
60343,neutral
60344,neutral
60345,positive
60346,neutral
60347,neutral
60348,neutral
60349,neutral
60350,neutral
60351,positive
60352,neutral
60353,positive
60354,neutral
60355,neutral
60356,neutral
60357,positive
60358,neutral
60359,neutral
60360,positive
60361,neutral
60362,neutral
60363,positive
60364,neutral
60365,neutral
60366,neutral
60367,neutral
60368,neutral
60369,neutral
60370,neutral
60371,positive
60372,neutral
60373,neutral
60374,neutral
60375,neutral
60376,neutral
60377,neutral
60378,neutral
60379,neutral
60380,positive
60381,neutral
60382,positive
60383,neutral
60384,neutral
60385,positive
60386,neutral
60387,neutral
60388,positive
60389,positive
60390,neutral
60391,neutral
60392,positive
60393,neutral
60394,neutral
60395,positive
60396,neutral
60397,neutral
60398,neutral
60399,neutral
60400,neutral
60401,neutral
60402,neutral
60403,neutral
60404,neutral
60405,neutral
60406,neutral
60407,positive
60408,neutral
60409,neutral
60410,positive
60411,neutral
60412,positive
60413,positive
60414,neutral
60415,neutral
60416,positive
60417,neutral
60418,neutral
60419,positive
60420,neutral
60421,neutral
60422,neutral
60423,neutral
60424,neutral
60425,neutral
60426,neutral
60427,neutral
60428,positive
60429,neutral
60430,neutral
60431,neutral
60432,neutral
60433,neutral
60434,neutral
60435,neutral
60436,neutral
60437,neutral
60438,neutral
60439,neutral
60440,neutral
60441,neutral
60442,neutral
60443,neutral
60444,positive
60445,neutral
60446,neutral
60447,positive
60448,neutral
60449,positive
60450,neutral
60451,neutral
60452,negative
60453,neutral
60454,neutral
60455,neutral
60456,neutral
60457,neutral
60458,positive
60459,positive
60460,neutral
60461,neutral
60462,neutral
60463,neutral
60464,positive
60465,neutral
60466,neutral
60467,positive
60468,neutral
60469,neutral
60470,neutral
60471,negative
60472,neutral
60473,neutral
60474,positive
60475,neutral
60476,neutral
60477,neutral
60478,neutral
60479,neutral
60480,neutral
60481,positive
60482,neutral
60483,neutral
60484,neutral
60485,positive
60486,neutral
60487,neutral
60488,positive
60489,positive
60490,neutral
60491,positive
60492,neutral
60493,positive
60494,neutral
60495,neutral
60496,neutral
60497,positive
60498,positive
60499,neutral
60500,neutral
60501,positive
60502,neutral
60503,neutral
60504,positive
60505,neutral
60506,neutral
60507,positive
60508,neutral
60509,neutral
60510,neutral
60511,neutral
60512,neutral
60513,positive
60514,neutral
60515,neutral
60516,neutral
60517,positive
60518,neutral
60519,neutral
60520,positive
60521,positive
60522,neutral
60523,neutral
60524,neutral
60525,neutral
60526,neutral
60527,positive
60528,neutral
60529,neutral
60530,positive
60531,neutral
60532,neutral
60533,positive
60534,neutral
60535,neutral
60536,positive
60537,neutral
60538,neutral
60539,positive
60540,neutral
60541,neutral
60542,neutral
60543,positive
60544,neutral
60545,neutral
60546,neutral
60547,neutral
60548,positive
60549,neutral
60550,negative
60551,positive
60552,neutral
60553,neutral
60554,positive
60555,neutral
60556,neutral
60557,neutral
60558,neutral
60559,neutral
60560,neutral
60561,neutral
60562,neutral
60563,neutral
60564,positive
60565,positive
60566,neutral
60567,neutral
60568,neutral
60569,neutral
60570,neutral
60571,positive
60572,neutral
60573,neutral
60574,neutral
60575,neutral
60576,neutral
60577,neutral
60578,neutral
60579,neutral
60580,neutral
60581,neutral
60582,neutral
60583,neutral
60584,neutral
60585,neutral
60586,neutral
60587,positive
60588,positive
60589,neutral
60590,neutral
60591,neutral
60592,positive
60593,neutral
60594,neutral
60595,neutral
60596,neutral
60597,neutral
60598,positive
60599,positive
60600,neutral
60601,neutral
60602,positive
60603,neutral
60604,positive
60605,neutral
60606,positive
60607,neutral
60608,neutral
60609,neutral
60610,neutral
60611,positive
60612,neutral
60613,neutral
60614,positive
60615,neutral
60616,neutral
60617,neutral
60618,neutral
60619,positive
60620,neutral
60621,neutral
60622,neutral
60623,neutral
60624,positive
60625,neutral
60626,neutral
60627,positive
60628,neutral
60629,neutral
60630,neutral
60631,neutral
60632,positive
60633,neutral
60634,neutral
60635,neutral
60636,neutral
60637,neutral
60638,positive
60639,neutral
60640,neutral
60641,neutral
60642,positive
60643,neutral
60644,neutral
60645,neutral
60646,neutral
60647,neutral
60648,negative
60649,neutral
60650,neutral
60651,positive
60652,neutral
60653,neutral
60654,positive
60655,neutral
60656,neutral
60657,neutral
60658,neutral
60659,neutral
60660,neutral
60661,neutral
60662,positive
60663,neutral
60664,neutral
60665,neutral
60666,neutral
60667,positive
60668,neutral
60669,positive
60670,positive
60671,neutral
60672,positive
60673,neutral
60674,positive
60675,neutral
60676,negative
60677,neutral
60678,neutral
60679,positive
60680,positive
60681,neutral
60682,neutral
60683,neutral
60684,neutral
60685,positive
60686,neutral
60687,neutral
60688,positive
60689,neutral
60690,neutral
60691,neutral
60692,neutral
60693,neutral
60694,positive
60695,positive
60696,neutral
60697,neutral
60698,neutral
60699,neutral
60700,neutral
60701,neutral
60702,positive
60703,neutral
60704,neutral
60705,positive
60706,neutral
60707,neutral
60708,neutral
60709,neutral
60710,positive
60711,neutral
60712,positive
60713,positive
60714,neutral
60715,positive
60716,neutral
60717,neutral
60718,neutral
60719,positive
60720,neutral
60721,positive
60722,positive
60723,neutral
60724,neutral
60725,positive
60726,neutral
60727,neutral
60728,positive
60729,neutral
60730,neutral
60731,neutral
60732,negative
60733,neutral
60734,positive
60735,neutral
60736,negative
60737,neutral
60738,negative
60739,neutral
60740,neutral
60741,neutral
60742,positive
60743,neutral
60744,neutral
60745,positive
60746,neutral
60747,neutral
60748,neutral
60749,neutral
60750,positive
60751,neutral
60752,neutral
60753,positive
60754,neutral
60755,neutral
60756,neutral
60757,neutral
60758,neutral
60759,neutral
60760,neutral
60761,neutral
60762,neutral
60763,neutral
60764,neutral
60765,neutral
60766,positive
60767,neutral
60768,positive
60769,neutral
60770,positive
60771,neutral
60772,neutral
60773,positive
60774,neutral
60775,neutral
60776,neutral
60777,positive
60778,neutral
60779,neutral
60780,neutral
60781,neutral
60782,neutral
60783,positive
60784,neutral
60785,neutral
60786,neutral
60787,neutral
60788,positive
60789,neutral
60790,neutral
60791,neutral
60792,neutral
60793,positive
60794,neutral
60795,neutral
60796,positive
60797,neutral
60798,neutral
60799,neutral
60800,positive
60801,neutral
60802,positive
60803,neutral
60804,neutral
60805,neutral
60806,positive
60807,neutral
60808,positive
60809,neutral
60810,neutral
60811,neutral
60812,neutral
60813,neutral
60814,positive
60815,neutral
60816,neutral
60817,neutral
60818,neutral
60819,neutral
60820,negative
60821,negative
60822,positive
60823,neutral
60824,neutral
60825,neutral
60826,positive
60827,positive
60828,neutral
60829,neutral
60830,neutral
60831,neutral
60832,neutral
60833,neutral
60834,neutral
60835,neutral
60836,neutral
60837,neutral
60838,neutral
60839,neutral
60840,neutral
60841,positive
60842,positive
60843,neutral
60844,neutral
60845,neutral
60846,neutral
60847,positive
60848,neutral
60849,positive
60850,neutral
60851,neutral
60852,neutral
60853,neutral
60854,positive
60855,neutral
60856,negative
60857,neutral
60858,neutral
60859,positive
60860,neutral
60861,neutral
60862,neutral
60863,neutral
60864,positive
60865,neutral
60866,neutral
60867,positive
60868,positive
60869,neutral
60870,neutral
60871,neutral
60872,neutral
60873,positive
60874,neutral
60875,neutral
60876,positive
60877,neutral
60878,neutral
60879,positive
60880,neutral
60881,neutral
60882,positive
60883,neutral
60884,neutral
60885,neutral
60886,neutral
60887,positive
60888,positive
60889,neutral
60890,neutral
60891,neutral
60892,neutral
60893,neutral
60894,neutral
60895,positive
60896,neutral
60897,neutral
60898,positive
60899,neutral
60900,neutral
60901,neutral
60902,neutral
60903,positive
60904,neutral
60905,positive
60906,neutral
60907,neutral
60908,neutral
60909,neutral
60910,neutral
60911,neutral
60912,neutral
60913,positive
60914,neutral
60915,neutral
60916,positive
60917,neutral
60918,neutral
60919,neutral
60920,neutral
60921,positive
60922,neutral
60923,neutral
60924,positive
60925,neutral
60926,neutral
60927,positive
60928,neutral
60929,neutral
60930,neutral
60931,positive
60932,neutral
60933,neutral
60934,positive
60935,neutral
60936,neutral
60937,neutral
